gender,region,degree_type,parent_education,medium_of_instruction,internet_quality,coaching_enrolled,financial_stress,num_subjects,study_hours_per_week,attendance_rate,sleep_hours_avg,extracurricular_count,prev_cgpa,internal_marks_pct,assignment_completion_pct,ai_reliance,independent_after_ai,ai_anxiety,verify_ai_answers,reduced_thinking_effort,ai_assignment_pct,multitask_studying,shortform_consumption,doomscroll_sleep,nonstudy_screen_time,ai_usage_frequency,ai_authenticity_risk,stylometric_consistency,comprehension_depth,reasoning_coherence,code_originality,cross_modal_consistency,learning_trajectory_slope,knowledge_boundary_breadth,conceptual_error_rate,authentic_engagement,dominant_error_type,target
Male,East,B.E.,Graduate,English,4G/Good,No,2,8,10.9,94.3,4.3,0,5.84,33.9,53.0,3.0,4.0,4.0,1.0,3.0,88.0,1.0,3.0,4.0,3.0,1-3/day,0.405,56.0,46.7,51.4,48.3,46.5,0.29033333333333333,41.8,0.556,64.1,Conceptual,At-Risk
Female,South,BCA,Graduate,Hindi,No Access,No,5,8,21.0,79.0,5.7,5,5.57,58.9,64.5,4.0,2.0,4.0,3.0,4.0,63.0,3.0,4.0,3.0,3.0,5+/day,0.421,61.4,55.3,59.9,52.7,81.0,-0.005,55.5,0.389,61.4,Minimal,Pass
Male,South,M.Tech,12th Pass,English,No Access,No,7,4,17.3,93.2,7.8,1,4.65,42.9,45.7,2.0,5.0,2.0,5.0,5.0,63.0,2.0,2.0,3.0,3.0,3-5/day,0.335,74.9,47.5,44.6,62.1,32.8,0.009333333333333334,51.0,0.469,59.3,Conceptual,Pass
Female,Central,B.E.,10th Pass,Hindi,No Access,No,3,4,24.7,81.3,6.2,3,6.21,55.2,68.5,4.0,1.0,5.0,1.0,4.0,63.0,4.0,3.0,4.0,3.0,3-5/day,0.856,26.8,49.5,34.6,22.6,57.5,-0.6699999999999999,40.5,0.578,38.2,Procedural,Fail
Male,East,B.E.,12th Pass,Hindi,3G/Moderate,No,8,6,25.5,78.8,8.3,2,5.68,53.5,60.6,4.0,1.0,5.0,2.0,4.0,88.0,3.0,4.0,4.0,5.0,5+/day,0.575,59.0,38.0,43.1,45.2,69.7,-0.128,34.9,0.562,52.1,Procedural,Fail
Male,East,B.Tech,12th Pass,Regional,4G/Good,Yes,3,6,18.4,83.5,4.6,5,5.21,37.8,75.6,2.0,4.0,4.0,5.0,4.0,13.0,4.0,3.0,3.0,1.0,5+/day,0.082,86.4,62.0,56.3,70.8,0.0,0.149,58.1,0.568,75.1,Language,Pass
Male,North,BCA,Below 10th,English,4G/Good,No,4,6,18.0,68.6,8.3,4,5.29,66.9,63.4,3.0,1.0,4.0,1.0,5.0,88.0,4.0,3.0,4.0,1.0,3-5/day,0.707,11.6,30.8,30.7,34.1,55.7,-0.17233333333333334,43.7,0.668,38.9,Conceptual,Fail
Other,North,B.Tech,Graduate,Regional,5G/Excellent,No,10,5,16.4,75.8,4.7,0,6.25,73.5,72.0,4.0,3.0,4.0,2.0,3.0,88.0,1.0,2.0,3.0,5.0,5+/day,0.66,36.8,48.3,51.6,33.8,41.4,-0.051333333333333335,56.2,0.572,49.6,Language,At-Risk
Male,Central,B.E.,Below 10th,Hindi,4G/Good,No,10,7,10.6,89.3,6.9,5,2.92,61.9,36.3,1.0,3.0,5.0,5.0,4.0,0.0,3.0,3.0,4.0,3.0,3-5/day,0.236,73.9,49.6,47.6,74.7,57.8,-0.030666666666666665,45.2,0.464,68.1,Conceptual,Pass
Female,South,MCA,10th Pass,English,2G/Slow,No,6,4,20.8,92.1,7.9,2,5.66,44.9,56.1,5.0,2.0,5.0,5.0,5.0,88.0,4.0,3.0,3.0,3.0,5+/day,0.697,47.0,50.4,44.1,39.3,68.4,-0.19399999999999998,61.6,0.57,42.7,Procedural,At-Risk
Male,South,B.E.,Graduate,English,3G/Moderate,No,6,6,18.4,71.1,6.7,4,6.29,54.0,57.0,4.0,3.0,4.0,4.0,4.0,38.0,1.0,2.0,2.0,1.0,5+/day,0.42,70.8,71.1,55.8,61.2,68.5,0.43566666666666665,68.0,0.315,69.6,Minimal,Pass
Male,North,B.Tech,Graduate,Hindi,5G/Excellent,Yes,2,5,12.7,100.0,7.4,3,7.38,58.5,85.2,4.0,3.0,4.0,1.0,4.0,38.0,2.0,3.0,4.0,7.0,3-5/day,0.497,37.6,55.1,59.1,51.0,72.9,0.06466666666666666,74.7,0.538,59.5,Minimal,Pass
Male,Northeast,MCA,12th Pass,Regional,4G/Good,No,2,8,4.2,100.0,8.0,2,4.85,46.9,41.6,4.0,2.0,4.0,1.0,2.0,13.0,3.0,2.0,3.0,5.0,5+/day,0.429,63.9,48.8,47.2,41.8,62.0,-0.3263333333333333,46.9,0.622,48.3,Language,At-Risk
Male,North,B.Tech,12th Pass,Hindi,4G/Good,No,3,7,21.9,70.9,7.2,4,6.42,72.4,58.8,3.0,2.0,4.0,1.0,3.0,63.0,3.0,3.0,3.0,5.0,Never,0.453,62.1,63.8,47.0,49.1,79.0,0.112,66.4,0.436,58.8,Procedural,At-Risk
Male,Northeast,BCA,10th Pass,Hindi,2G/Slow,No,3,8,15.5,76.5,6.0,5,4.52,37.1,14.2,5.0,3.0,5.0,3.0,4.0,88.0,3.0,4.0,3.0,5.0,5+/day,0.683,27.1,36.1,29.7,27.8,66.5,-0.3953333333333333,24.7,0.739,35.7,Conceptual,Fail
Male,North,BCA,Graduate,English,2G/Slow,Yes,4,8,22.8,81.6,6.2,0,7.37,62.5,60.2,4.0,2.0,3.0,1.0,5.0,38.0,2.0,4.0,3.0,1.0,3-5/day,0.488,50.7,58.9,54.9,43.3,78.7,0.15533333333333335,52.0,0.405,66.1,Conceptual,Pass
Male,Central,B.Tech,Graduate,English,2G/Slow,No,4,7,8.5,96.6,5.2,0,5.47,62.8,32.4,1.0,2.0,2.0,3.0,4.0,13.0,3.0,2.0,2.0,5.0,5+/day,0.41,76.9,57.6,50.1,52.9,75.3,0.4186666666666667,48.5,0.487,68.5,Procedural,Pass
Male,West,B.Com,12th Pass,English,5G/Excellent,No,4,5,18.5,88.9,4.7,3,7.81,57.6,68.6,5.0,5.0,3.0,1.0,3.0,13.0,2.0,3.0,4.0,5.0,3-5/day,0.401,46.8,72.2,74.5,58.8,74.1,0.052,73.6,0.226,72.9,Minimal,Pass
Female,North,B.Tech,Post-Graduate,Hindi,3G/Moderate,No,10,8,17.8,78.3,8.5,1,5.83,59.9,28.5,2.0,2.0,4.0,2.0,3.0,13.0,4.0,4.0,2.0,3.0,5+/day,0.385,71.9,55.0,40.6,64.6,76.6,0.47533333333333333,51.6,0.582,72.6,Conceptual,Pass
Female,East,B.Com,Post-Graduate,English,4G/Good,Yes,10,5,16.5,66.8,7.4,5,6.67,60.1,72.4,3.0,3.0,4.0,1.0,4.0,88.0,2.0,4.0,3.0,1.0,3-5/day,0.485,60.6,64.4,54.0,51.6,78.2,0.08600000000000001,50.1,0.487,56.5,Conceptual,At-Risk
Male,South,B.Tech,12th Pass,English,4G/Good,No,3,8,29.1,58.5,8.7,2,7.76,91.1,57.4,1.0,2.0,2.0,3.0,4.0,13.0,3.0,2.0,2.0,5.0,5+/day,0.264,83.2,80.2,87.1,88.2,75.3,0.666,79.9,0.203,91.8,Minimal,Pass
Female,North,B.Tech,Graduate,English,4G/Good,Yes,1,6,19.1,85.4,7.4,5,6.78,93.2,51.6,1.0,2.0,4.0,4.0,4.0,88.0,4.0,4.0,4.0,5.0,3-5/day,0.474,63.7,64.8,70.9,55.6,41.7,0.2723333333333333,61.6,0.422,72.7,Minimal,Pass
Female,Northeast,B.Tech,12th Pass,Regional,3G/Moderate,No,9,7,5.9,100.0,6.0,4,4.0,49.6,49.5,3.0,2.0,5.0,3.0,3.0,38.0,3.0,3.0,3.0,3.0,3-5/day,0.463,57.2,30.8,31.7,42.3,52.2,-0.17533333333333334,41.5,0.617,54.6,Language,At-Risk
Male,South,B.Tech,12th Pass,Hindi,4G/Good,Yes,2,4,15.2,82.0,4.8,3,6.5,67.3,42.0,4.0,3.0,4.0,4.0,5.0,88.0,4.0,4.0,4.0,3.0,5+/day,0.609,37.4,49.8,51.2,35.5,64.4,-0.39866666666666667,49.7,0.312,51.4,Conceptual,At-Risk
Female,South,BCA,Below 10th,English,No Access,No,3,7,6.7,87.0,5.7,3,3.53,43.0,37.9,5.0,3.0,3.0,4.0,5.0,38.0,2.0,4.0,3.0,7.0,5+/day,0.509,40.3,28.9,28.2,40.7,58.2,-0.8170000000000001,31.1,0.814,37.4,Conceptual,Fail
Female,North,BCA,12th Pass,Regional,5G/Excellent,No,2,8,27.9,84.5,7.5,5,6.74,63.5,72.9,5.0,2.0,4.0,2.0,4.0,38.0,3.0,3.0,2.0,1.0,5+/day,0.447,51.3,52.5,40.5,54.0,87.4,-0.028999999999999998,48.2,0.427,61.1,Language,Pass
Male,South,MCA,Post-Graduate,English,No Access,Yes,6,8,19.7,62.3,5.4,5,7.16,75.7,55.4,4.0,3.0,4.0,3.0,3.0,88.0,3.0,4.0,4.0,5.0,5+/day,0.398,53.1,66.4,56.5,56.6,72.6,0.014666666666666666,63.7,0.337,66.0,Minimal,At-Risk
Male,Northeast,B.Tech,Graduate,English,2G/Slow,Yes,6,6,16.9,100.0,8.5,4,5.67,56.8,62.7,4.0,2.0,4.0,1.0,4.0,0.0,3.0,3.0,3.0,5.0,5+/day,0.585,34.5,43.1,30.3,41.6,56.8,-0.132,39.3,0.604,39.5,Conceptual,At-Risk
Female,South,B.E.,Graduate,English,3G/Moderate,Yes,1,6,8.1,72.5,6.0,1,6.3,78.2,60.8,3.0,3.0,4.0,4.0,5.0,13.0,4.0,3.0,3.0,3.0,5+/day,0.389,64.5,55.8,59.1,58.8,68.5,0.298,51.6,0.398,69.5,Procedural,Pass
Female,Central,BCA,10th Pass,English,5G/Excellent,No,4,7,19.2,72.4,4.7,5,7.39,64.6,88.3,4.0,3.0,4.0,1.0,4.0,63.0,3.0,3.0,4.0,5.0,3-5/day,0.576,38.8,51.4,42.1,45.8,80.2,-0.12566666666666668,56.8,0.428,53.0,Procedural,Fail
Male,Central,B.E.,10th Pass,English,3G/Moderate,No,10,4,25.3,87.6,6.0,1,5.48,60.2,67.5,5.0,4.0,5.0,2.0,4.0,38.0,3.0,3.0,3.0,5.0,5+/day,0.436,43.1,59.2,43.4,55.8,68.9,-0.18966666666666665,50.6,0.507,55.8,Procedural,At-Risk
Male,North,BCA,10th Pass,Hindi,4G/Good,No,5,7,22.1,73.4,6.8,3,6.82,57.6,87.3,4.0,2.0,4.0,1.0,4.0,63.0,3.0,1.0,4.0,3.0,5+/day,0.46,45.2,68.3,52.4,57.9,79.2,-0.09399999999999999,56.7,0.302,59.5,Conceptual,Fail
Male,North,BCA,10th Pass,Hindi,No Access,No,6,4,21.9,66.4,9.1,3,5.44,68.9,41.6,3.0,3.0,1.0,1.0,1.0,88.0,4.0,3.0,3.0,5.0,1-3/day,0.578,58.6,61.6,56.2,52.4,46.4,0.023999999999999997,50.2,0.535,53.5,Minimal,Fail
Female,Northeast,B.Tech,12th Pass,Hindi,2G/Slow,No,5,5,28.0,93.6,6.7,3,5.76,45.0,59.1,3.0,2.0,4.0,2.0,2.0,13.0,3.0,3.0,3.0,1.0,5+/day,0.347,66.3,48.1,70.8,62.4,45.2,0.43933333333333335,55.7,0.546,70.0,Conceptual,Pass
Female,South,MCA,10th Pass,Hindi,4G/Good,No,3,8,28.7,83.5,5.6,3,7.25,69.4,71.7,5.0,2.0,5.0,2.0,4.0,88.0,1.0,3.0,4.0,5.0,5+/day,0.628,27.2,58.6,51.6,37.2,55.1,-0.06733333333333334,54.1,0.369,47.3,Minimal,At-Risk
Other,North,BCA,12th Pass,Regional,3G/Moderate,No,3,5,18.8,93.5,8.6,3,6.76,60.9,46.1,4.0,3.0,4.0,2.0,3.0,88.0,1.0,2.0,3.0,5.0,5+/day,0.622,39.8,58.2,39.0,36.1,67.1,-0.3746666666666667,56.0,0.558,44.4,Language,At-Risk
Male,South,BCA,12th Pass,English,4G/Good,Yes,3,7,22.1,77.6,8.2,2,8.61,76.7,67.7,5.0,4.0,4.0,1.0,4.0,63.0,4.0,3.0,2.0,1.0,5+/day,0.557,61.9,65.0,65.7,56.2,62.3,0.40599999999999997,67.9,0.239,74.0,Minimal,Pass
Female,East,B.Tech,10th Pass,Hindi,4G/Good,No,6,4,30.0,76.5,6.3,2,6.19,41.8,90.4,3.0,2.0,3.0,2.0,1.0,63.0,2.0,4.0,2.0,7.0,3-5/day,0.534,72.5,58.2,53.1,47.2,56.4,0.27,49.0,0.477,56.4,Minimal,Pass
Female,West,B.Tech,Below 10th,Hindi,5G/Excellent,Yes,4,4,11.0,85.0,4.1,2,5.14,60.2,61.1,5.0,2.0,5.0,1.0,1.0,38.0,4.0,4.0,3.0,7.0,3-5/day,0.418,67.0,49.2,35.8,49.3,65.9,-0.02,41.0,0.575,51.9,Procedural,At-Risk
Male,North,B.E.,Graduate,Regional,2G/Slow,No,4,5,21.3,86.2,5.6,0,6.1,29.7,71.1,5.0,4.0,4.0,4.0,4.0,38.0,3.0,1.0,3.0,7.0,5+/day,0.555,44.2,53.1,58.5,53.7,55.3,-0.20466666666666666,53.7,0.544,58.1,Language,At-Risk
Male,North,B.Tech,Below 10th,English,4G/Good,Yes,3,6,10.8,74.3,7.6,2,6.29,59.3,60.1,4.0,2.0,3.0,3.0,4.0,63.0,2.0,4.0,3.0,3.0,5+/day,0.623,46.1,37.3,36.3,35.0,54.5,-0.109,37.9,0.661,44.8,Conceptual,Fail
Other,Central,B.Tech,Below 10th,English,5G/Excellent,Yes,4,6,15.4,72.9,8.4,5,5.63,35.5,46.9,3.0,4.0,4.0,3.0,5.0,38.0,2.0,2.0,3.0,7.0,5+/day,0.392,61.5,52.9,45.8,50.7,36.6,0.09033333333333333,38.8,0.434,58.6,Conceptual,At-Risk
Female,West,MCA,Graduate,Hindi,4G/Good,Yes,8,5,27.4,92.9,6.7,2,7.53,63.4,56.8,4.0,2.0,2.0,4.0,3.0,13.0,3.0,2.0,3.0,3.0,5+/day,0.279,62.4,74.8,52.5,67.7,70.1,0.308,68.1,0.383,76.9,Conceptual,Pass
Male,East,BCA,Post-Graduate,Hindi,2G/Slow,No,3,6,12.1,86.0,6.4,5,6.15,52.2,24.1,2.0,4.0,4.0,5.0,4.0,13.0,4.0,3.0,3.0,1.0,5+/day,0.085,91.6,73.5,67.4,71.3,23.8,0.253,73.6,0.444,90.7,Conceptual,Pass
Female,West,BCA,Graduate,English,4G/Good,Yes,10,4,25.6,85.3,5.7,1,6.42,55.6,29.4,4.0,2.0,5.0,3.0,1.0,88.0,3.0,3.0,4.0,5.0,1-3/day,0.398,71.2,42.4,42.1,54.4,66.9,0.06066666666666667,49.2,0.471,53.3,Procedural,At-Risk
Male,South,B.Tech,Below 10th,Hindi,5G/Excellent,No,3,7,13.7,58.3,7.6,3,5.9,80.5,59.5,3.0,1.0,4.0,1.0,4.0,63.0,3.0,3.0,4.0,5.0,5+/day,0.677,48.7,42.4,44.5,35.2,36.3,-0.541,40.7,0.49,38.6,Conceptual,Fail
Female,West,B.Com,10th Pass,English,4G/Good,Yes,6,6,25.7,85.1,5.0,4,7.27,75.1,92.5,3.0,2.0,4.0,1.0,3.0,63.0,3.0,3.0,4.0,1.0,5+/day,0.394,52.3,76.5,70.3,55.6,74.5,0.013,73.1,0.288,76.5,Minimal,Pass
Female,South,B.Tech,Post-Graduate,Regional,5G/Excellent,Yes,1,4,28.2,86.5,5.7,5,8.01,71.0,43.5,3.0,2.0,5.0,1.0,5.0,88.0,3.0,3.0,3.0,7.0,3-5/day,0.673,37.9,62.3,40.8,42.9,49.6,-0.13333333333333333,53.2,0.516,49.0,Language,At-Risk
Male,North,MCA,Graduate,English,4G/Good,Yes,10,7,11.7,78.2,8.6,1,6.33,62.5,59.5,5.0,4.0,1.0,1.0,4.0,38.0,3.0,3.0,3.0,1.0,5+/day,0.489,58.7,42.9,52.6,55.1,79.4,0.164,51.7,0.417,63.4,Minimal,Pass
Other,West,B.Com,12th Pass,English,2G/Slow,Yes,6,4,22.5,88.8,8.0,0,6.72,44.6,51.1,3.0,2.0,1.0,3.0,4.0,0.0,2.0,3.0,2.0,3.0,5+/day,0.374,52.6,62.5,53.3,57.8,65.0,0.17266666666666666,67.1,0.414,72.8,Conceptual,Pass
Female,South,BCA,10th Pass,English,2G/Slow,No,9,8,25.8,73.7,8.7,1,5.63,24.5,66.4,5.0,1.0,4.0,1.0,3.0,38.0,3.0,2.0,3.0,7.0,5+/day,0.488,26.9,27.6,29.3,39.8,33.0,-0.3363333333333333,22.2,0.559,41.8,Conceptual,Fail
Male,Central,B.Com,Below 10th,English,No Access,Yes,3,7,15.0,86.1,5.5,4,6.51,77.8,32.7,4.0,2.0,3.0,5.0,5.0,13.0,3.0,4.0,3.0,7.0,5+/day,0.344,63.9,57.9,63.7,63.6,78.3,0.19433333333333333,64.6,0.415,70.1,Minimal,Pass
Female,South,BCA,Below 10th,English,3G/Moderate,Yes,2,8,22.0,63.7,4.6,1,5.6,57.2,35.3,4.0,2.0,5.0,3.0,1.0,38.0,1.0,3.0,3.0,3.0,3-5/day,0.412,65.4,59.6,54.6,68.6,72.3,0.158,58.7,0.374,68.1,Procedural,At-Risk
Male,Central,B.Tech,12th Pass,Hindi,5G/Excellent,Yes,3,6,9.6,92.9,8.7,1,7.4,81.6,61.2,2.0,4.0,5.0,1.0,2.0,63.0,3.0,3.0,3.0,5.0,5+/day,0.183,60.5,78.6,75.7,72.7,85.7,0.48700000000000004,86.1,0.282,83.5,Minimal,Pass
Male,Central,B.Tech,Below 10th,Regional,4G/Good,Yes,3,6,33.3,72.7,7.6,2,6.95,67.1,84.1,3.0,4.0,5.0,3.0,4.0,63.0,2.0,4.0,3.0,3.0,3-5/day,0.363,70.9,65.0,66.9,67.0,78.6,0.399,82.5,0.347,83.2,Language,Pass
Male,North,B.Tech,Post-Graduate,English,4G/Good,No,2,4,12.8,87.2,8.0,0,7.02,67.2,41.9,4.0,4.0,5.0,1.0,5.0,38.0,1.0,3.0,4.0,5.0,3-5/day,0.402,63.1,58.6,51.5,48.4,80.3,-0.10633333333333334,53.7,0.429,57.1,Procedural,Pass
Male,West,B.Tech,10th Pass,Hindi,4G/Good,No,4,5,16.0,96.9,7.6,5,7.01,62.9,59.7,4.0,1.0,5.0,3.0,2.0,38.0,3.0,3.0,3.0,1.0,5+/day,0.391,61.0,69.2,49.5,60.3,79.3,0.3323333333333333,64.4,0.504,67.5,Conceptual,Pass
Female,South,BCA,Graduate,English,4G/Good,Yes,8,4,17.1,93.8,9.3,2,7.19,84.5,52.0,2.0,2.0,2.0,1.0,5.0,88.0,4.0,4.0,4.0,5.0,5+/day,0.741,37.1,40.1,33.6,38.0,31.9,-0.08,53.9,0.527,51.7,Procedural,At-Risk
Male,Central,B.Tech,10th Pass,English,3G/Moderate,Yes,7,8,18.6,87.2,7.6,4,5.49,46.9,35.1,4.0,4.0,3.0,2.0,4.0,38.0,3.0,3.0,3.0,1.0,3-5/day,0.517,59.4,53.2,47.3,55.3,73.8,0.112,57.3,0.431,57.5,Conceptual,Pass
Female,South,MCA,12th Pass,English,5G/Excellent,No,10,7,21.1,91.9,6.8,0,6.02,64.9,59.2,5.0,2.0,5.0,2.0,4.0,88.0,1.0,3.0,4.0,5.0,5+/day,0.46,49.1,61.8,39.4,42.0,85.2,-0.238,60.5,0.405,56.3,Minimal,At-Risk
Female,West,B.E.,Below 10th,English,4G/Good,Yes,9,5,21.0,99.9,7.0,5,6.35,62.2,57.5,5.0,2.0,4.0,3.0,4.0,63.0,4.0,3.0,3.0,5.0,5+/day,0.621,30.0,49.6,47.5,45.8,66.0,-0.123,51.7,0.494,52.5,Procedural,At-Risk
Male,South,B.E.,Graduate,Hindi,4G/Good,No,8,4,10.2,83.4,6.8,5,5.68,70.3,17.9,3.0,2.0,3.0,2.0,4.0,63.0,4.0,3.0,3.0,5.0,5+/day,0.72,32.3,49.7,27.3,34.9,40.6,-0.126,36.9,0.605,45.9,Conceptual,At-Risk
Female,North,B.Com,12th Pass,English,5G/Excellent,No,7,8,9.3,93.6,8.9,4,6.0,81.7,39.9,4.0,1.0,5.0,3.0,2.0,38.0,3.0,3.0,3.0,1.0,5+/day,0.592,55.1,48.4,40.4,41.3,39.2,-0.048999999999999995,64.7,0.461,56.7,Conceptual,Pass
Male,North,B.Tech,Below 10th,Regional,4G/Good,Yes,6,8,29.9,67.9,8.4,4,6.3,39.7,37.5,5.0,3.0,4.0,2.0,5.0,13.0,1.0,4.0,1.0,7.0,5+/day,0.648,32.1,56.5,50.3,43.2,75.4,0.012666666666666666,37.2,0.44,48.4,Language,Fail
Male,South,BCA,Graduate,Hindi,5G/Excellent,Yes,3,6,26.1,73.3,8.9,5,7.53,55.8,51.3,1.0,2.0,5.0,1.0,5.0,13.0,3.0,3.0,3.0,3.0,5+/day,0.25,81.8,76.8,65.4,55.0,53.8,0.39399999999999996,65.6,0.156,72.9,Minimal,Pass
Male,West,MCA,12th Pass,Hindi,5G/Excellent,Yes,10,4,8.9,100.0,3.5,1,3.51,51.1,26.4,4.0,1.0,3.0,2.0,3.0,88.0,3.0,3.0,3.0,7.0,3-5/day,0.771,32.7,18.0,4.9,19.8,54.3,-0.769,8.4,0.917,22.1,Conceptual,Fail
Male,East,B.Tech,Post-Graduate,Regional,3G/Moderate,No,4,4,20.8,79.0,6.2,1,7.03,65.9,86.8,5.0,3.0,4.0,2.0,5.0,13.0,1.0,4.0,1.0,7.0,5+/day,0.669,34.2,47.2,48.6,43.6,57.6,0.24366666666666667,56.6,0.588,54.6,Language,Pass
Male,West,B.E.,Post-Graduate,Regional,2G/Slow,Yes,8,8,23.7,75.7,5.2,1,5.52,59.6,45.0,2.0,3.0,4.0,3.0,4.0,88.0,2.0,3.0,4.0,5.0,5+/day,0.483,50.6,48.1,51.8,49.2,80.4,0.073,54.3,0.435,63.8,Language,At-Risk
Female,South,B.E.,Post-Graduate,Hindi,5G/Excellent,No,2,4,32.4,78.6,9.3,1,7.83,61.7,54.7,4.0,3.0,4.0,4.0,2.0,38.0,2.0,3.0,4.0,5.0,Never,0.285,88.9,70.1,73.0,76.7,62.4,0.46599999999999997,74.3,0.149,85.8,Minimal,Pass
Male,East,MCA,Below 10th,Hindi,4G/Good,No,6,6,14.7,73.5,5.4,0,4.66,47.8,72.0,5.0,4.0,4.0,1.0,4.0,63.0,4.0,3.0,2.0,1.0,5+/day,0.519,39.5,52.5,44.1,43.3,77.8,-0.09666666666666666,44.9,0.629,52.4,Conceptual,Fail
Male,North,BCA,Below 10th,English,No Access,Yes,1,5,25.2,80.0,7.4,5,7.39,45.3,55.3,4.0,3.0,2.0,3.0,3.0,88.0,4.0,2.0,4.0,5.0,3-5/day,0.623,48.9,49.5,45.8,42.2,74.2,-0.13366666666666668,38.0,0.394,46.5,Procedural,Pass
Female,Northeast,B.E.,Post-Graduate,Hindi,4G/Good,Yes,7,8,23.1,69.4,9.5,2,5.36,41.2,54.7,3.0,4.0,4.0,2.0,5.0,63.0,3.0,4.0,4.0,5.0,3-5/day,0.346,65.1,50.4,46.8,47.7,42.2,-0.22366666666666668,50.7,0.603,60.1,Conceptual,Fail
Female,Central,MCA,12th Pass,Hindi,4G/Good,No,4,6,13.2,75.2,7.0,0,4.78,66.2,44.1,3.0,2.0,3.0,4.0,1.0,13.0,4.0,3.0,2.0,5.0,3-5/day,0.289,78.3,49.7,39.7,73.5,68.2,0.3253333333333333,41.6,0.589,63.0,Conceptual,Pass
Female,South,B.Tech,10th Pass,Regional,4G/Good,Yes,1,6,15.6,82.9,6.0,1,6.89,53.8,82.5,4.0,2.0,5.0,2.0,3.0,63.0,3.0,2.0,3.0,3.0,3-5/day,0.526,50.7,59.7,49.2,44.6,83.3,0.09966666666666667,54.1,0.478,55.4,Language,Pass
Male,North,MCA,Graduate,English,5G/Excellent,Yes,5,7,12.7,100.0,6.8,3,4.67,62.0,44.8,3.0,2.0,5.0,1.0,5.0,88.0,3.0,3.0,3.0,7.0,3-5/day,0.661,44.3,42.4,36.9,25.4,51.9,-0.26666666666666666,38.3,0.691,41.3,Conceptual,At-Risk
Female,North,M.Tech,10th Pass,English,5G/Excellent,No,5,5,20.5,81.5,4.5,4,6.14,51.1,46.4,5.0,3.0,4.0,3.0,5.0,88.0,3.0,3.0,4.0,7.0,5+/day,0.546,35.3,37.2,49.1,28.0,67.4,-0.43766666666666665,41.5,0.558,42.3,Conceptual,At-Risk
Female,West,M.Tech,Graduate,English,5G/Excellent,Yes,6,6,7.2,61.3,4.3,5,5.68,55.0,44.6,2.0,2.0,4.0,2.0,3.0,63.0,1.0,2.0,4.0,5.0,5+/day,0.441,76.5,41.3,36.6,50.2,61.9,-0.38999999999999996,41.5,0.681,47.4,Conceptual,Fail
Female,East,MCA,Graduate,Regional,No Access,No,8,7,16.5,94.1,7.4,1,4.21,47.3,50.5,4.0,4.0,5.0,1.0,4.0,38.0,2.0,3.0,4.0,1.0,5+/day,0.525,53.4,53.3,39.9,34.7,62.3,0.19099999999999998,42.5,0.584,49.0,Language,At-Risk
Female,West,B.E.,Graduate,English,4G/Good,Yes,4,7,15.5,91.7,3.0,1,6.84,52.4,69.2,4.0,1.0,1.0,4.0,5.0,88.0,1.0,3.0,3.0,1.0,5+/day,0.655,45.6,47.0,43.1,27.9,59.6,-0.5423333333333333,45.9,0.482,45.1,Procedural,Pass
Male,South,B.Com,10th Pass,Hindi,3G/Moderate,No,7,4,3.7,72.5,6.4,4,4.81,57.5,61.2,4.0,3.0,4.0,4.0,2.0,38.0,2.0,3.0,4.0,5.0,Never,0.392,60.0,50.7,46.7,47.4,60.1,-0.33666666666666667,47.9,0.659,55.0,Conceptual,At-Risk
Male,West,B.E.,12th Pass,English,3G/Moderate,No,4,6,20.2,91.5,6.3,4,5.41,74.1,44.3,5.0,3.0,4.0,3.0,5.0,88.0,3.0,3.0,4.0,7.0,5+/day,0.725,37.6,45.7,39.1,37.3,23.8,-0.07566666666666667,50.9,0.493,49.3,Procedural,At-Risk
Male,West,BCA,12th Pass,English,5G/Excellent,Yes,2,8,22.7,80.4,9.5,2,8.17,81.0,53.2,1.0,2.0,5.0,1.0,5.0,13.0,3.0,3.0,3.0,3.0,5+/day,0.301,74.4,79.8,75.1,76.6,89.4,0.595,70.5,0.261,77.9,Minimal,Pass
Male,South,B.Tech,12th Pass,English,4G/Good,Yes,8,4,7.9,99.3,7.3,0,5.85,41.5,51.9,4.0,3.0,4.0,3.0,4.0,38.0,1.0,4.0,4.0,5.0,3-5/day,0.555,46.1,37.8,40.0,39.7,66.2,-0.19733333333333333,35.0,0.682,49.8,Conceptual,At-Risk
Female,East,B.Com,10th Pass,Hindi,5G/Excellent,Yes,5,5,18.0,100.0,6.1,5,8.1,75.3,74.6,3.0,2.0,3.0,2.0,4.0,88.0,4.0,1.0,1.0,1.0,1-3/day,0.487,39.1,62.6,75.3,52.8,78.4,0.10099999999999999,68.6,0.465,60.9,Minimal,Pass
Male,North,BCA,12th Pass,English,No Access,No,10,8,8.4,86.8,7.9,4,4.63,63.1,65.7,5.0,4.0,2.0,3.0,3.0,88.0,3.0,1.0,3.0,3.0,5+/day,0.63,47.9,47.2,48.9,29.2,60.3,0.036,55.8,0.458,51.8,Conceptual,At-Risk
Female,South,MCA,12th Pass,Hindi,5G/Excellent,No,4,8,18.9,91.2,6.8,5,6.05,49.9,52.7,1.0,2.0,5.0,1.0,5.0,13.0,3.0,3.0,3.0,3.0,5+/day,0.53,64.6,61.4,54.4,46.2,70.7,-0.113,46.6,0.604,59.0,Conceptual,Pass
